,Image,Size,OutputTime,Tiles
1613,WV03_20171117130552_1040010035A24400_17NOV17130552-P1BS-501934280020_01_P001_u08rf3031.tif,1208,55.99,22519
1614,WV03_20171014135558_1040010033272E00_17OCT14135558-P1BS-501861946040_01_P003_u08rf3031.tif,1443,41.42,19754
1615,WV03_20171222041803_1040010036582300_17DEC22041803-P1BS-501954093090_01_P001_u08rf3031.tif,638,24.52,11092
1616,WV03_20171103123858_104001003584A800_17NOV03123858-P1BS-501932174060_01_P002_u08rf3031.tif,484,53.39,24014
1617,WV03_20171216221051_1040010036916100_17DEC16221051-P1BS-501956592050_01_P008_u08rf3031.tif,362,43.62,19263
1618,WV03_20170907104945_10400100333A4E00_17SEP07104945-P1BS-501603159020_01_P001_u08rf3031.tif,873,53.17,20523
1619,WV03_20171021140641_104001003568EC00_17OCT21140641-P1BS-501862248040_01_P008_u08rf3031.tif,911,57.84,21362
1620,WV03_20170909223950_1040010031921D00_17SEP09223950-P1BS-501669239070_01_P001_u08rf3031.tif,963,42.55,19805
1621,WV03_20171027140335_1040010034872700_17OCT27140335-P1BS-501920081070_01_P012_u08rf3031.tif,1528,49.3,22064
1622,WV03_20170903143751_104001003004D400_17SEP03143751-P1BS-501667599100_01_P007_u08rf3031.tif,604,55.63,24018
1623,WV03_20170902043938_1040010031B30C00_17SEP02043938-P1BS-501669246070_01_P003_u08rf3031.tif,1885,55.0,24143
1624,WV03_20171024051128_10400100331D3500_17OCT24051128-P1BS-501896678040_01_P003_u08rf3031.tif,1136,49.48,20135
1625,WV03_20170901221121_10400100318B7500_17SEP01221121-P1BS-501669238100_01_P002_u08rf3031.tif,964,42.24,19085
1626,WV03_20171016160505_104001003597C700_17OCT16160505-P1BS-501862249060_01_P002_u08rf3031.tif,2033,60.72,23536
1627,WV03_20170927191645_104001003230B900_17SEP27191645-P1BS-501946229020_01_P004_u08rf3031.tif,1648,60.27,19859
1628,WV03_20170912134258_10400100322C0100_17SEP12134258-P1BS-501946228060_01_P007_u08rf3031.tif,1469,48.69,21104
1629,WV03_20170924231845_1040010033BFE000_17SEP24231845-P1BS-501946346010_01_P001_u08rf3031.tif,1107,42.53,19821
1630,WV03_20171204061443_104001003585F500_17DEC04061443-P1BS-501932175020_01_P005_u08rf3031.tif,1885,63.65,21446
1631,WV03_20171013183609_1040010034786D00_17OCT13183609-P1BS-501862226020_01_P009_u08rf3031.tif,854,58.25,20774
1632,WV03_20171213131835_1040010036446A00_17DEC13131835-P1BS-501954009020_01_P006_u08rf3031.tif,1450,43.54,18045
1633,WV03_20171031200012_1040010034C52A00_17OCT31200012-P1BS-501920106050_01_P005_u08rf3031.tif,1938,57.38,24006
1634,WV03_20170906134424_104001003237D500_17SEP06134424-P1BS-501603229080_01_P001_u08rf3031.tif,720,63.63,24000
1635,WV03_20171113070941_10400100350B5900_17NOV13070941-P1BS-501920249050_01_P006_u08rf3031.tif,1093,58.86,20800
1636,WV03_20171021234909_1040010035972E00_17OCT21234909-P1BS-501862249050_01_P004_u08rf3031.tif,1568,57.86,23685
1637,WV03_20171129223634_10400100366E5900_17NOV29223634-P1BS-501956502100_01_P001_u08rf3031.tif,1358,47.8,20089
1638,WV03_20170912134231_10400100321A5500_17SEP12134231-P1BS-501946225030_01_P003_u08rf3031.tif,573,39.34,18070
1639,WV03_20171125034603_1040010036315800_17NOV25034603-P1BS-501953994060_01_P003_u08rf3031.tif,1214,39.18,18060
1640,WV03_20171017063655_1040010033284400_17OCT17063655-P1BS-501861946050_01_P004_u08rf3031.tif,1939,56.04,20978
1641,WV03_20171120103927_1040010035AA3700_17NOV20103927-P1BS-501934286080_01_P009_u08rf3031.tif,1418,56.87,21689
1642,WV03_20171004000001_1040010034832400_17OCT04000001-P1BS-501862227020_01_P001_u08rf3031.tif,1588,53.63,18051
1643,WV03_20171008135733_1040010033997300_17OCT08135733-P1BS-501862030100_01_P008_u08rf3031.tif,292,59.03,21541
1644,WV03_20170901060055_1040010031515F00_17SEP01060055-P1BS-501669229060_01_P005_u08rf3031.tif,2005,40.1,16698
1645,WV03_20171031070159_104001003433FF00_17OCT31070159-P1BS-501917420090_01_P001_u08rf3031.tif,1469,44.55,20158
1646,WV03_20170923132001_1040010032CF9F00_17SEP23132001-P1BS-501946276020_01_P002_u08rf3031.tif,1242,50.51,22368
1647,WV03_20171123143510_104001003620DA00_17NOV23143510-P1BS-501953987010_01_P006_u08rf3031.tif,1028,62.11,22464
1648,WV03_20170828094916_10400100315F5700_17AUG28094916-P1BS-501669232080_01_P005_u08rf3031.tif,731,40.32,19763
1649,WV03_20170716131001_104001002F2A7D00_17JUL16131001-P1BS-501992558050_01_P001_u08rf3031.tif,855,38.9,19488
1650,WV03_20170905101802_10400100323D5600_17SEP05101802-P1BS-501603143070_01_P003_u08rf3031.tif,1011,32.89,15615
1651,WV03_20171106051912_1040010035A1A800_17NOV06051912-P1BS-501934282040_01_P003_u08rf3031.tif,1717,38.92,17517
1652,WV03_20171007022329_1040010032D18D00_17OCT07022329-P1BS-501861938080_01_P001_u08rf3031.tif,1421,57.98,22999
1653,WV03_20170831023007_1040010032530900_17AUG31023007-P1BS-501603145030_01_P004_u08rf3031.tif,848,24.76,10451
1654,WV03_20171111211306_104001003445DC00_17NOV11211306-P1BS-501917427080_01_P007_u08rf3031.tif,1535,57.36,21520
1655,WV03_20171127073239_1040010035A2CC00_17NOV27073239-P1BS-501934280070_01_P002_u08rf3031.tif,688,57.85,20622
1656,WV03_20171008140048_1040010034D3E100_17OCT08140048-P1BS-501862244010_01_P004_u08rf3031.tif,1294,55.32,22089
1657,WV03_20171220083806_10400100362EAC00_17DEC20083806-P1BS-501953996090_01_P006_u08rf3031.tif,1273,54.35,20188
1658,WV03_20171119133415_1040010034283300_17NOV19133415-P1BS-501896796020_01_P002_u08rf3031.tif,1301,54.72,20022
1659,WV03_20171221135438_1040010036229600_17DEC21135438-P1BS-501953987070_01_P002_u08rf3031.tif,1755,35.79,19259
1660,WV03_20171116222839_10400100343C8B00_17NOV16222839-P1BS-501917423040_01_P004_u08rf3031.tif,1089,55.77,24521
1661,WV03_20170901221015_104001003294D200_17SEP01221015-P1BS-501603231040_01_P002_u08rf3031.tif,760,62.61,22046
1662,WV03_20171130163032_1040010035D7FC00_17NOV30163032-P1BS-501934394100_01_P008_u08rf3031.tif,1369,30.99,19123
1663,WV03_20171207132243_104001003600CA00_17DEC07132243-P1BS-501934399050_01_P001_u08rf3031.tif,741,64.35,23109
1664,WV03_20170910113309_10400100314FB900_17SEP10113309-P1BS-501669229050_01_P003_u08rf3031.tif,1654,44.7,19925
1665,WV03_20170902222645_1040010033759000_17SEP02222645-P1BS-501603231080_01_P006_u08rf3031.tif,1139,54.4,20443
1666,WV03_20171224160918_1040010037300700_17DEC24160918-P1BS-501968379040_01_P002_u08rf3031.tif,1121,40.75,12086
1667,WV03_20171218081546_104001003616F100_17DEC18081546-P1BS-501934414010_01_P002_u08rf3031.tif,2152,63.29,23396
1668,WV03_20171218130539_1040010037BE1B00_17DEC18130539-P1BS-501954113020_01_P001_u08rf3031.tif,977,58.99,24485
1669,WV03_20171022124705_1040010034A58200_17OCT22124705-P1BS-501920093020_01_P009_u08rf3031.tif,1147,56.61,19248
1670,WV03_20171202023006_10400100354DC800_17DEC02023006-P1BS-501932117030_01_P010_u08rf3031.tif,267,46.18,21382
1671,WV03_20171229042857_1040010035CF1800_17DEC29042857-P1BS-501934395010_01_P009_u08rf3031.tif,1253,52.5,19338
1672,WV03_20171203072833_1040010037B70E00_17DEC03072833-P1BS-501954110030_01_P003_u08rf3031.tif,1739,40.93,16503
1673,WV03_20171005100301_10400100344F3700_17OCT05100301-P1BS-501862152020_01_P001_u08rf3031.tif,1737,50.53,21779
1674,WV03_20180107051243_10400100371ABB00_18JAN07051243-P1BS-501968375010_01_P001_u08rf3031.tif,1213,57.59,21959
1675,WV03_20171120103942_1040010034751000_17NOV20103942-P1BS-501917442060_01_P006_u08rf3031.tif,1253,46.93,21757
1676,WV03_20171017211407_1040010033D5C700_17OCT17211407-P1BS-501989205090_01_P009_u08rf3031.tif,1577,45.56,22981
1677,WV03_20171223011809_10400100361FFF00_17DEC23011809-P1BS-501953986070_01_P002_u08rf3031.tif,239,48.05,23377
1678,WV03_20170927142344_1040010032270C00_17SEP27142344-P1BS-501946227080_01_P010_u08rf3031.tif,1479,43.32,19732
1679,WV03_20171119151201_1040010035C3FB00_17NOV19151201-P1BS-501934305010_01_P003_u08rf3031.tif,658,47.71,17562
1680,WV03_20171208182921_1040010036A56200_17DEC08182921-P1BS-501956604090_01_P002_u08rf3031.tif,1012,51.99,18054
1681,WV03_20170722130635_104001002E59F800_17JUL22130635-P1BS-501992469080_01_P002_u08rf3031.tif,1055,61.64,21010
1682,WV03_20171201195652_104001003703DE00_17DEC01195652-P1BS-501968328100_01_P002_u08rf3031.tif,1365,38.26,17667
1683,WV03_20170710131429_104001002F5F3200_17JUL10131429-P1BS-501992566010_01_P001_u08rf3031.tif,733,51.05,20715
1684,WV03_20170926203821_1040010033761C00_17SEP26203821-P1BS-501946300050_01_P002_u08rf3031.tif,2192,36.89,19256
1685,WV03_20171230142802_10400100367D9900_17DEC30142802-P1BS-501956515030_01_P003_u08rf3031.tif,1526,58.01,21410
1686,WV03_20171227151958_1040010036A2F900_17DEC27151958-P1BS-501956602050_01_P010_u08rf3031.tif,1407,48.54,21561
1687,WV03_20180103152938_10400100379CAE00_18JAN03152938-P1BS-501954100090_01_P001_u08rf3031.tif,583,56.87,23028
1688,WV03_20171018145924_104001003316C600_17OCT18145924-P1BS-501861943020_01_P004_u08rf3031.tif,2197,39.26,18262
1689,WV03_20170901024628_1040010031CEB200_17SEP01024628-P1BS-501669353100_01_P002_u08rf3031.tif,1226,15.47,5173
1690,WV03_20171029045258_10400100357B0A00_17OCT29045258-P1BS-501932167010_01_P002_u08rf3031.tif,1764,43.77,20730
1691,WV03_20171218081550_104001003616F100_17DEC18081550-P1BS-501934414010_01_P004_u08rf3031.tif,2289,43.88,20365
1692,WV03_20171012132236_1040010033CAB400_17OCT12132236-P1BS-501862130100_01_P005_u08rf3031.tif,237,55.25,20277
1693,WV03_20171231211343_10400100371EE000_17DEC31211343-P1BS-501968375070_01_P005_u08rf3031.tif,941,54.22,21589
1694,WV03_20170818134122_10400100311A6D00_17AUG18134122-P1BS-501669219040_01_P011_u08rf3031.tif,866,41.12,19948
1695,WV03_20171111000803_1040010036A25400_17NOV11000803-P1BS-501956602030_01_P002_u08rf3031.tif,465,55.41,23555
1696,WV03_20171005162854_10400100336CE300_17OCT05162854-P1BS-501862022050_01_P004_u08rf3031.tif,2704,58.46,22612
1697,WV03_20171031213613_104001003314DF00_17OCT31213613-P1BS-501896679010_01_P005_u08rf3031.tif,1442,46.05,21352
1698,WV03_20171209220028_10400100353A1A00_17DEC09220028-P1BS-501922407070_01_P001_u08rf3031.tif,1104,60.92,24503
1699,WV03_20171019084605_10400100333D1B00_17OCT19084605-P1BS-501862010100_01_P004_u08rf3031.tif,1574,66.17,21542
1700,WV03_20170909223817_1040010033CBF000_17SEP09223817-P1BS-501603217070_01_P002_u08rf3031.tif,1064,55.76,18612
1701,WV03_20171022142423_1040010035CB7300_17OCT22142423-P1BS-501862247080_01_P001_u08rf3031.tif,1236,33.94,19235
1702,WV03_20171117000608_1040010035A7A600_17NOV17000608-P1BS-501934284050_01_P002_u08rf3031.tif,1203,48.09,18979
1703,WV03_20171110223211_1040010035911100_17NOV10223211-P1BS-501932183050_01_P001_u08rf3031.tif,1947,70.69,24509
1704,WV03_20171104031138_104001003536FD00_17NOV04031138-P1BS-501922404010_01_P003_u08rf3031.tif,2129,46.93,22611
1705,WV03_20170925184543_104001003326C100_17SEP25184543-P1BS-501946283090_01_P007_u08rf3031.tif,1973,11.96,5115
1706,WV03_20171124100414_10400100351F5800_17NOV24100414-P1BS-501920264020_01_P004_u08rf3031.tif,1486,45.87,22187
1707,WV03_20171219212053_104001003503EA00_17DEC19212053-P1BS-501920243040_01_P004_u08rf3031.tif,930,50.8,18678
1708,WV03_20171224160920_1040010037300700_17DEC24160920-P1BS-501968379040_01_P003_u08rf3031.tif,1021,57.1,20753
1709,WV03_20171023000537_10400100335C5B00_17OCT23000537-P1BS-501862017040_01_P001_u08rf3031.tif,1093,47.53,20166
1710,WV03_20170928063244_1040010033817400_17SEP28063244-P1BS-501946332010_01_P002_u08rf3031.tif,1766,35.79,17395
1711,WV03_20171022030247_10400100335A2600_17OCT22030247-P1BS-501862017090_01_P001_u08rf3031.tif,704,52.24,20281
1712,WV03_20180102214308_1040010037868300_18JAN02214308-P1BS-501968403100_01_P004_u08rf3031.tif,1639,42.97,20376
1713,WV03_20171108072717_10400100349AA900_17NOV08072717-P1BS-501920088040_01_P002_u08rf3031.tif,218,47.48,19243
1714,WV03_20171224044754_1040010035075600_17DEC24044754-P1BS-501920247090_01_P001_u08rf3031.tif,716,52.01,21907
1715,WV03_20171004161219_10400100343BC100_17OCT04161219-P1BS-501862149020_01_P004_u08rf3031.tif,1651,37.92,19664
1716,WV03_20171119213859_1040010034744500_17NOV19213859-P1BS-501917443090_01_P003_u08rf3031.tif,1523,49.12,18981
1717,WV03_20170904082457_10400100325F4900_17SEP04082457-P1BS-501603146030_01_P003_u08rf3031.tif,2675,54.01,23546
1718,WV03_20171008220612_1040010033948000_17OCT08220612-P1BS-501862029010_01_P001_u08rf3031.tif,1232,59.78,21012
1719,WV03_20170913171401_1040010032983500_17SEP13171401-P1BS-501946249040_01_P011_u08rf3031.tif,1949,60.79,19859
1720,WV03_20171218062842_1040010037708200_17DEC18062842-P1BS-501968397050_01_P008_u08rf3031.tif,429,66.72,23012
1721,WV03_20170824133745_104001003197AA00_17AUG24133745-P1BS-501984229030_01_P003_u08rf3031.tif,2491,57.04,20601
1722,WV03_20170902222553_10400100310E2400_17SEP02222553-P1BS-501984206030_01_P001_u08rf3031.tif,1818,47.36,18490
1723,WV03_20171104174654_104001003529D300_17NOV04174654-P1BS-501922394070_01_P001_u08rf3031.tif,1234,63.3,23747
1724,WV03_20171120103826_1040010032AD0200_17NOV20103826-P1BS-501896675030_01_P007_u08rf3031.tif,1356,51.24,23306
1725,WV03_20171031200117_104001003419C900_17OCT31200117-P1BS-501896789080_01_P008_u08rf3031.tif,714,62.39,23778
1726,WV03_20170924003930_104001003211A800_17SEP24003930-P1BS-501946169050_01_P001_u08rf3031.tif,1553,56.47,22180
1727,WV03_20171214085131_1040010035AF0500_17DEC14085131-P1BS-501934290060_01_P002_u08rf3031.tif,1911,49.35,21496
1728,WV03_20171021234916_1040010035972E00_17OCT21234916-P1BS-501862249050_01_P008_u08rf3031.tif,1127,58.13,22129
1729,WV03_20180104140957_1040010036B96600_18JAN04140957-P1BS-501968305100_01_P005_u08rf3031.tif,1529,49.52,24033
1730,WV03_20171008220802_1040010034427600_17OCT08220802-P1BS-501862150050_01_P006_u08rf3031.tif,1930,60.26,21507
1731,WV03_20171214151701_10400100352EE100_17DEC14151701-P1BS-501922398090_01_P004_u08rf3031.tif,988,50.21,18413
1732,WV03_20171205125344_1040010035018500_17DEC05125344-P1BS-501920242010_01_P002_u08rf3031.tif,1407,47.89,18659
1733,WV03_20170927030300_1040010033243E00_17SEP27030300-P1BS-501946283040_01_P006_u08rf3031.tif,1165,45.59,19935
1734,WV03_20170818231742_1040010031442200_17AUG18231742-P1BS-501946158030_01_P007_u08rf3031.tif,753,40.82,18087
1735,WV03_20171030212043_1040010035A3EE00_17OCT30212043-P1BS-501934283030_01_P011_u08rf3031.tif,778,46.56,22547
1736,WV03_20171218000103_1040010036480F00_17DEC18000103-P1BS-501954012090_01_P002_u08rf3031.tif,1810,41.9,19246
1737,WV03_20171010044812_10400100346F2000_17OCT10044812-P1BS-501862222020_01_P008_u08rf3031.tif,1785,58.31,23864
1738,WV03_20171120103848_104001003449C900_17NOV20103848-P1BS-501917428070_01_P007_u08rf3031.tif,1394,39.27,18000
1739,WV03_20171120121335_1040010034536B00_17NOV20121335-P1BS-501917431020_01_P001_u08rf3031.tif,1503,46.6,21615
1740,WV03_20171230142737_10400100368CCB00_17DEC30142737-P1BS-501956589010_01_P004_u08rf3031.tif,1448,77.42,25083
1741,WV03_20171104062450_1040010033AF3000_17NOV04062450-P1BS-501896778090_01_P003_u08rf3031.tif,1319,20.01,8077
1742,WV03_20171108072908_1040010034A33700_17NOV08072908-P1BS-501920091100_01_P001_u08rf3031.tif,1151,60.47,24053
1743,WV03_20170902222546_10400100310D2700_17SEP02222546-P1BS-501667685050_01_P008_u08rf3031.tif,797,39.17,16846
1744,WV03_20171222135730_1040010036B3C800_17DEC22135730-P1BS-501956614030_01_P002_u08rf3031.tif,59,43.17,19777
1745,WV03_20171231131401_1040010036245800_17DEC31131401-P1BS-501953989020_01_P008_u08rf3031.tif,355,56.08,20521
1746,WV03_20171203104754_10400100358A8A00_17DEC03104754-P1BS-501932177040_01_P007_u08rf3031.tif,1174,33.87,17132
1747,WV03_20171009141713_10400100336DFF00_17OCT09141713-P1BS-501862022060_01_P006_u08rf3031.tif,911,53.38,18184
1748,WV03_20171006003108_1040010034474500_17OCT06003108-P1BS-501862152100_01_P003_u08rf3031.tif,2137,62.22,23537
1749,WV03_20180105030403_10400100378C0D00_18JAN05030403-P1BS-501954097080_01_P001_u08rf3031.tif,1229,48.77,21907
1750,WV03_20171127135914_1040010035C9F900_17NOV27135914-P1BS-501934390100_01_P001_u08rf3031.tif,403,42.89,13574
1751,WV03_20170907220759_1040010031027700_17SEP07220759-P1BS-501984203070_01_P005_u08rf3031.tif,1734,52.94,18591
1752,WV03_20171106051915_1040010035A1A800_17NOV06051915-P1BS-501934282040_01_P005_u08rf3031.tif,1602,52.5,20803
1753,WV03_20170905101805_10400100323D5600_17SEP05101805-P1BS-501603143070_01_P005_u08rf3031.tif,1127,52.79,22436
1754,WV03_20171028043709_1040010034103B00_17OCT28043709-P1BS-501896786100_01_P005_u08rf3031.tif,1438,42.41,22016
1755,WV03_20170909080519_1040010032BFA300_17SEP09080519-P1BS-501603156020_01_P001_u08rf3031.tif,1948,67.3,20682
1756,WV03_20171020233345_10400100334E6100_17OCT20233345-P1BS-501862013070_01_P006_u08rf3031.tif,1651,68.86,21058
1757,WV03_20171123094839_10400100358C3700_17NOV23094839-P1BS-501932177080_01_P006_u08rf3031.tif,1437,59.05,21604
1758,WV03_20180105124801_1040010037CE6800_18JAN05124801-P1BS-501954061030_01_P010_u08rf3031.tif,675,38.96,17889
1759,WV03_20171230044726_1040010036CE2B00_17DEC30044726-P1BS-501968321010_01_P005_u08rf3031.tif,1011,58.78,24092
1760,WV03_20171219180731_1040010035BAA300_17DEC19180731-P1BS-501934295020_01_P005_u08rf3031.tif,841,62.25,22626
1761,WV03_20171105113447_1040010034789C00_17NOV05113447-P1BS-501917446040_01_P001_u08rf3031.tif,1817,41.31,19746
1762,WV03_20171205125455_1040010036C83400_17DEC05125455-P1BS-501968315050_01_P005_u08rf3031.tif,1106,53.27,19364
1763,WV03_20171116125434_1040010035704D00_17NOV16125434-P1BS-501932140100_01_P007_u08rf3031.tif,1663,60.32,21465
1764,WV03_20170925184533_104001003326C100_17SEP25184533-P1BS-501946283090_01_P001_u08rf3031.tif,1775,46.39,20425
1765,WV03_20171001040447_1040010033166B00_17OCT01040447-P1BS-501946280060_01_P005_u08rf3031.tif,2220,34.45,20412
1766,WV03_20171121203649_104001003594E000_17NOV21203649-P1BS-501932184030_01_P001_u08rf3031.tif,1559,37.73,10620
1767,WV03_20180110221123_10400100370F9B00_18JAN10221123-P1BS-501968332100_01_P002_u08rf3031.tif,214,40.23,17876
1768,WV03_20171114041051_1040010035483100_17NOV14041051-P1BS-501922416070_01_P001_u08rf3031.tif,1241,46.58,20199
1769,WV03_20171010044906_10400100341B7400_17OCT10044906-P1BS-501862143050_01_P008_u08rf3031.tif,1612,8.37,4546
1770,WV03_20170904082353_10400100334F9600_17SEP04082353-P1BS-501603159050_01_P003_u08rf3031.tif,1933,52.41,18944
1771,WV03_20171016174520_104001003434BF00_17OCT16174520-P1BS-501989207080_01_P007_u08rf3031.tif,1360,43.75,15062
1772,WV03_20171118114253_1040010036918E00_17NOV18114253-P1BS-501956590070_01_P003_u08rf3031.tif,1726,59.6,19336
1773,WV03_20171008135726_1040010033997300_17OCT08135726-P1BS-501862030100_01_P002_u08rf3031.tif,1316,56.49,19571
1774,WV03_20170902142219_1040010032096400_17SEP02142219-P1BS-501603135090_01_P006_u08rf3031.tif,1079,65.08,23072
1775,WV03_20171002104944_1040010034692700_17OCT02104944-P1BS-501946353060_01_P003_u08rf3031.tif,658,48.84,22070
1776,WV03_20170922130310_1040010032560E00_17SEP22130310-P1BS-501946238010_01_P005_u08rf3031.tif,1151,62.56,22423
1777,WV03_20180106031854_10400100378DE800_18JAN06031854-P1BS-501954098030_01_P003_u08rf3031.tif,1634,45.99,20811
1778,WV03_20180104105746_1040010037D6FC00_18JAN04105746-P1BS-501954063090_01_P003_u08rf3031.tif,1258,53.04,18497
1779,WV03_20171213101201_104001003601E700_17DEC13101201-P1BS-501934400030_01_P005_u08rf3031.tif,1669,43.22,16426
1780,WV03_20170911150528_1040010031A12600_17SEP11150528-P1BS-501669243080_01_P005_u08rf3031.tif,2351,38.82,18062
1781,WV03_20170901140636_1040010031BE8A00_17SEP01140636-P1BS-501669350010_01_P008_u08rf3031.tif,845,53.08,21519
1782,WV03_20170930133056_104001003466B100_17SEP30133056-P1BS-501946353050_01_P007_u08rf3031.tif,297,58.02,20508
1783,WV03_20171215135725_104001003601D800_17DEC15135725-P1BS-501934400020_01_P004_u08rf3031.tif,1710,51.05,20770
1784,WV03_20171119213831_1040010035747000_17NOV19213831-P1BS-501932162050_01_P002_u08rf3031.tif,1650,21.85,7625
1785,WV03_20170912165910_10400100316BFC00_17SEP12165910-P1BS-501946161080_01_P002_u08rf3031.tif,839,47.23,17681
1786,WV03_20171105032726_104001003356D400_17NOV05032726-P1BS-501896770020_01_P007_u08rf3031.tif,1450,63.4,22205
1787,WV03_20171209072429_1040010035B2C300_17DEC09072429-P1BS-501934293010_01_P001_u08rf3031.tif,651,66.76,23408
1788,WV03_20171031070202_104001003433FF00_17OCT31070202-P1BS-501917420090_01_P003_u08rf3031.tif,1725,66.53,22053
1789,WV03_20171124065219_1040010036952A00_17NOV24065219-P1BS-501956593100_01_P004_u08rf3031.tif,1983,65.88,20904
1790,WV03_20170910113312_10400100314FB900_17SEP10113312-P1BS-501669229050_01_P005_u08rf3031.tif,843,38.95,16144
1791,WV03_20171219132003_104001003678C300_17DEC19132003-P1BS-501956508090_01_P006_u08rf3031.tif,1059,56.42,22059
1792,WV03_20171219083240_1040010035780300_17DEC19083240-P1BS-501932165070_01_P010_u08rf3031.tif,508,35.35,16278
1793,WV03_20170916162326_10400100335EED00_17SEP16162326-P1BS-501946295080_01_P004_u08rf3031.tif,2087,36.45,17214
1794,WV03_20171002154138_10400100335CCB00_17OCT02154138-P1BS-501946295060_01_P006_u08rf3031.tif,1281,46.8,23161
